5.000000,1.000000
10.000000,1.000000
15.000000,0.769231
20.000000,0.588235
25.000000,0.454545
30.000000,0.384615
35.000000,0.333333
40.000000,0.294118
45.000000,0.263158
50.000000,0.238095
